id,revenue,popularity,budget,original_title,genres,realease_year,realease_year_decimal
9624,49000000,9.114168,50000000,On Deadly Ground,Action,1994,1994.1325136612022
14199,69425966,12.311010000000001,50000000,The Adventures of Sharkboy and Lavagirl,Adventure,2005,2005.4439890710382
1907,144056873,41.362082,40000000,The Beach,Drama,2000,2000.113387978142
4599,49718611,13.298205,50000000,Raising Helen,Drama,2004,2004.4071038251366
22832,60462347,19.085403,40000000,Ninja Assassin,Action,2009,2009.7459016393443
9879,113309743,11.106005999999999,50000000,Striptease,Drama,1996,1996.4931693989072
38579,83761844,12.256219999999999,50000000,Marmaduke,Family,2010,2010.4275956284155
44603,105197635,13.365715,50000000,Hereafter,Drama,2010,2010.7909836065573
11892,56714147,16.167092999999998,50000000,Murder by Numbers,Crime,2002,2002.301912568306
9691,30303072,23.073933,50000000,Assassins,Action,1995,1995.766393442623
1248,82169884,6.5670649999999995,50000000,Hannibal Rising,Crime,2007,2007.0997267759562
12220,58900031,6.22577,50000000,The Story of Us,Comedy,1999,1999.785519125683
72710,63327201,42.933027,44000000,The Host,Action,2013,2013.2267759562842
10782,42792561,19.226763000000002,50000000,Basic,Action,2003,2003.299180327869
9573,26199517,10.089065,50000000,Blood Work,Crime,2002,2002.594262295082
4959,60161391,13.391832999999998,50000000,The International,Drama,2009,2009.0915300546446
10061,42277365,21.637234,50000000,Escape from L.A.,Action,1996,1996.6079234972676
10386,23159305,61.245957,70000000,The Iron Giant,Adventure,1999,1999.5997267759562
421,34808403,25.237969,50000000,The Life Aquatic with Steve Zissou,Adventure,2004,2004.9439890710382
316152,25035950,21.589392999999998,50000000,Free State of Jones,War,2016,2016.4822404371585
11615,38955598,22.442241,50000000,The Life of David Gale,Drama,2003,2003.1407103825136
241554,71561644,74.64653,50000000,Run All Night,Action,2015,2015.1967213114756
2252,55112356,35.481169,51500000,Eastern Promises,Thriller,2007,2007.704918032787
11968,44434439,14.723467000000001,50000000,Into the Blue,Action,2005,2005.7486338797814
10047,66976317,21.084542000000003,60000000,Joan of Arc,Adventure,1999,1999.799180327869
38319,26121638,21.408222,49900000,Your Highness,Comedy,2011,2011.2718579234972
69668,38502340,19.267479,50000000,Dream House,Drama,2011,2011.7486338797814
9770,10541523,3.314004,50000000,Mad City,Action,1997,1997.8524590163934
11212,16671505,21.312185999999997,50000000,Baby's Day Out,Action,1994,1994.5027322404371
10533,10382407,7.44268,50000000,The Scarlet Letter,Drama,1995,1995.785519125683
38363,24188922,12.549489999999999,22000000,Fair Game,Drama,2010,2010.3879781420765
9923,22944502,18.394571,50000000,Domino,Action,2005,2005.7267759562842
11863,9851610,8.189406,50000000,Jade,Action,1995,1995.785519125683
18501,40828540,27.631262,50000000,Gamer,Action,2009,2009.6748633879781
109491,60052138,40.721373,60000000,Beautiful Creatures,Fantasy,2013,2013.1188524590164
329833,55969000,37.253774,50000000,Zoolander 2,Comedy,2016,2016.0997267759562
12634,6808550,6.397387999999999,50000000,The Big Bounce,Comedy,2004,2004.0819672131147
47327,28931401,30.387148,50000000,Drive Angry,Fantasy,2011,2011.148907103825
15268,12764201,8.139676,50000000,Street Fighter: The Legend of Chun-Li,Action,2009,2009.1571038251366
10796,72700000,21.746245000000002,49000000,The One,Action,2001,2001.8387978142075
9548,20423389,2.8084279999999997,49000000,The Adventures of Ford Fairlane,Action,1990,1990.5300546448088
18947,36348784,31.02233,50000000,The Boat That Rocked,Drama,2009,2009.2527322404371
1900,207515725,25.170217,48000000,Traffic,Thriller,2000,2000.99043715847
89,474171806,80.972475,48000000,Indiana Jones and the Last Crusade,Adventure,1989,1989.398907103825
198184,104399548,116.700319,49000000,Chappie,Crime,2015,2015.1775956284155
9481,151493655,33.884459,73000000,The Bone Collector,Drama,1999,1999.844262295082
4547,196397415,53.043124,48000000,Panic Room,Crime,2002,2002.2459016393443
6415,108000000,34.973086,75000000,Three Kings,Action,1999,1999.74043715847
181283,3324330,40.371097999999996,50000000,Child 44,Crime,2015,2015.207650273224
9896,85498534,18.60049,48000000,Rat Race,Adventure,2001,2001.5819672131147
167,50315140,30.920075,48000000,K-PAX,Drama,2001,2001.8101092896175
1636,90383208,19.348007,48000000,Bedazzled,Fantasy,2000,2000.801912568306
2148,25928721,8.59075,58000000,The Cotton Club,Music,1984,1984.954918032787
5176,70016220,48.801089000000005,55000000,3:10 to Yuma,Western,2007,2007.6830601092897
260346,325771424,88.84477700000001,48000000,Taken 3,Thriller,2014,2014.9603825136612
1389,77745568,16.000178,48000000,Out of Sight,Romance,1998,1998.487704918033
9894,102825796,19.525659,47000000,The Cable Guy,Comedy,1996,1996.4439890710382
8592,103738726,7.859226,47000000,Dick Tracy,Adventure,1990,1990.457650273224
913,124305181,18.102572,48000000,The Thomas Crown Affair,Drama,1999,1999.5997267759562
11091,35743308,7.226114999999999,48000000,Riding in Cars with Boys,Comedy,2001,2001.801912568306
1368,125212904,63.071045999999996,15000000,First Blood,Action,1982,1982.8101092896175
5393,38085778,10.410933,47000000,Happily N'Ever After,Animation,2006,2006.704918032787
9095,12379402,6.0672120000000005,47000000,Mary Reilly,Drama,1996,1996.1461748633878
8874,299288605,15.401855,38000000,My Best Friend's Wedding,Comedy,1997,1997.4685792349728
320,113714830,41.322708,46000000,Insomnia,Crime,2002,2002.398907103825
199,150000000,25.6713,46000000,Star Trek: First Contact,Science Fiction,1996,1996.8907103825136
20533,10539000,22.581313,47000000,Jonah Hex,Action,2010,2010.4658469945357
10684,100860818,12.971122,46000000,Courage Under Fire,Drama,1996,1996.5109289617487
1624,181000000,26.721386,45000000,Liar Liar,Comedy,1997,1997.224043715847
325789,15436808,24.672234,25000000,The Infiltrator,Crime,2016,2016.535519125683
888,341631208,28.964161999999998,46000000,The Flintstones,Fantasy,1994,1994.4043715846994
82675,376141306,49.353524,45000000,Taken 2,Action,2012,2012.74043715847
4256,220673217,36.585509,48000000,Scary Movie 3,Comedy,2003,2003.8155737704917
1493,212000000,32.624355,45000000,Miss Congeniality,Comedy,2000,2000.954918032787
88751,101702060,53.090422,45000000,Journey to the Center of the Earth,Action,2008,2008.5273224043715
11130,95149435,30.002907,40000000,The Princess Diaries 2: Royal Engagement,Comedy,2004,2004.5997267759562
9944,195268056,17.923254,45000000,The Pelican Brief,Drama,1993,1993.9603825136612
10731,117615211,17.746719,45000000,The Client,Drama,1994,1994.5546448087432
7350,175372502,31.305335999999997,45000000,The Bucket List,Drama,2007,2007.9849726775958
9869,178051587,19.637704,45000000,Patriot Games,Drama,1992,1992.4275956284155
4379,154749918,10.411996,43000000,Monster-in-Law,Romance,2005,2005.3688524590164
146233,122126687,88.496873,46000000,Prisoners,Drama,2013,2013.7158469945357
2034,104876233,52.081131,45000000,Training Day,Action,2001,2001.7636612021859
926,90683916,30.816340999999998,45000000,Galaxy Quest,Comedy,1999,1999.9795081967213
4248,141220678,35.376971000000005,45000000,Scary Movie 2,Comedy,2001,2001.5109289617487
64328,165184237,17.047276,45000000,The Muppets,Comedy,2011,2011.8934426229507
36647,131183530,43.815492,45000000,Blade,Horror,1998,1998.6407103825136
7214,76669806,23.234651,30000000,Coach Carter,Drama,2005,2005.0382513661202
1537,94935764,17.270539000000003,45000000,Changing Lanes,Action,2002,2002.26912568306
9360,136885767,27.684779,45000000,Anaconda,Adventure,1997,1997.2800546448088
6282,113916474,26.79781,45000000,Coyote Ugly,Comedy,2000,2000.5819672131147
508,244931766,37.073127,40000000,Love Actually,Comedy,2003,2003.6857923497269
9487,363258859,87.350802,120000000,A Bug's Life,Adventure,1998,1998.9016393442623
768,74558115,26.134678,35000000,From Hell,Horror,2001,2001.801912568306
2636,170362582,16.582709,45000000,The Specialist,Action,1994,1994.76912568306
10478,53854588,10.731574,45000000,Tin Cup,Comedy,1996,1996.6270491803277
9981,56070433,8.99269,45000000,Kicking & Screaming,Romance,2005,2005.3688524590164
7453,104478416,51.742065000000004,50000000,The Hitchhiker's Guide to the Galaxy,Adventure,2005,2005.0409836065573
7737,148412065,12.065380000000001,45000000,Resident Evil: Extinction,Horror,2007,2007.72131147541
232672,123494610,44.120328,40000000,Blended,Comedy,2014,2014.3907103825136
17379,38399961,6.156015,45000000,Last Holiday,Adventure,2006,2006.035519125683
82525,82966152,31.856589000000003,45000000,Savages,Crime,2012,2012.516393442623
9759,56422687,24.459948,25000000,Cellular,Action,2004,2004.6830601092897
9486,160583018,28.029015,40000000,Johnny English,Adventure,2003,2003.266393442623
9906,55181129,20.239061,50000000,The Ant Bully,Fantasy,2006,2006.5737704918033
841,30925690,25.876582,40000000,Dune,Action,1984,1984.954918032787
4148,75225693,20.360549,35000000,Revolutionary Road,Drama,2008,2008.9685792349728
2207,65664721,32.31022,55000000,16 Blocks,Action,2006,2006.1693989071039
9381,72108608,27.568194000000002,70000000,Babylon A.D.,Action,2008,2008.6379781420765
20856,57881056,13.707182999999999,45000000,Aliens in the Attic,Adventure,2009,2009.5846994535518
5955,29400000,12.495436,35000000,The Pledge,Crime,2001,2001.0245901639344
9899,38058335,6.803965,45000000,The Producers,Comedy,2005,2005.9849726775958
9826,17300889,9.025236,45000000,The Phantom,Adventure,1996,1996.4330601092897
10858,13681765,3.770161,44000000,Nixon,History,1995,1995.9767759562842
11439,60222298,21.118195999999998,45000000,The Ghost Writer,Thriller,2010,2010.1161202185792
9457,11203026,6.513856,45000000,Deep Rising,Adventure,1998,1998.0819672131147
12412,9323833,11.387408,45000000,Miracle at St. Anna,Drama,2008,2008.707650273224
13184,42487390,14.813057,45000000,Bangkok Dangerous,Action,2008,2008.6407103825136
2185,8493890,5.201688,40000000,Big Trouble,Action,2002,2002.2636612021859
6639,4607608,5.361699,45000000,Love in the Time of Cholera,Drama,2007,2007.7609289617487
38153,2154540,3.848893,45000000,Shadow Conspiracy,Action,1997,1997.0846994535518
58233,160078586,35.6585,45000000,Johnny English Reborn,Crime,2011,2011.707650273224
116977,73706,5.258726,65000000,Foodfight!,Animation,2012,2012.457650273224
68734,232324128,62.01056,44500000,Argo,Drama,2012,2012.7800546448088
5503,368875760,54.884297,44000000,The Fugitive,Adventure,1993,1993.5997267759562
27573,136000000,33.747825,40000000,The Bounty Hunter,Action,2010,2010.2103825136612
819,165615285,16.245068,44000000,Sleepers,Crime,1996,1996.799180327869
1369,300400432,38.653969000000004,44000000,Rambo: First Blood Part II,Action,1985,1985.3907103825136
10895,84300000,46.007991,2600000,Pinocchio,Animation,1940,1940.1461748633878
10935,3484331,5.3801239999999995,44000000,Heaven's Gate,Action,1980,1980.8852459016393
834,111340801,49.020045,50000000,Underworld: Evolution,Fantasy,2006,2006.032786885246
228066,34227298,24.821138,40000000,Victor Frankenstein,Drama,2015,2015.8606557377047
711,80049764,19.043286,43000000,Finding Forrester,Drama,2000,2000.974043715847
10027,50871113,25.999888000000002,45000000,Unleashed,Action,2005,2005.0887978142075
11812,68696770,18.65632,43000000,The Sweetest Thing,Romance,2002,2002.282786885246
37233,270248367,23.736535,42000000,The Firm,Drama,1993,1993.4986338797814
37950,48190704,21.75433,44000000,Charlie St. Cloud,Drama,2010,2010.3360655737704
27582,51070807,44.094856,40000000,The Mechanic,Action,2011,2011.035519125683
64688,201585328,62.714026000000004,42000000,21 Jump Street,Action,2012,2012.1994535519127
509,363889678,28.969151,42000000,Notting Hill,Romance,1999,1999.3688524590164
7443,224834564,31.789029,45000000,Chicken Run,Animation,2000,2000.474043715847
5966,171963386,33.238296000000005,42000000,Along Came Polly,Comedy,2004,2004.0437158469945
11066,70100000,6.420433999999999,40000000,Boomerang,Comedy,1992,1992.4986338797814
136795,158674180,37.654688,43000000,The Heat,Action,2013,2013.49043715847
8095,71000000,13.244365,31115000,Cleopatra,Drama,1963,1963.4494535519127
11560,63781810,14.046705,42000000,High Crimes,Drama,2002,2002.2581967213114
2637,55157539,14.733513,32000000,The Mothman Prophecies,Drama,2002,2002.068306010929
709,156167015,28.221190000000004,32000000,Licence to Kill,Adventure,1989,1989.51912568306
49730,89162162,45.151657,42000000,Red Riding Hood,Fantasy,2011,2011.1967213114756
2749,56359980,15.205371,60000000,15 Minutes,Action,2001,2001.1693989071039
9607,20915465,14.587367,48000000,Super Mario Bros.,Adventure,1993,1993.4098360655737
1830,24127895,34.828241,42000000,Lord of War,Crime,2005,2005.7103825136612
79,177394432,23.607392,31000000,英雄,Drama,2002,2002.9685792349728
54054,36893721,19.438503,40000000,One for the Money,Action,2012,2012.0710382513662
228967,12342632,74.16801600000001,44000000,The Interview,Action,2014,2014.9849726775958
46528,11087569,7.349497,42000000,The Warrior's Way,Adventure,2010,2010.922131147541
27936,14000000,7.663514999999999,33000000,Micmacs à tire-larigot,Action,2009,2009.8265027322404
65,215000000,32.798571,41000000,8 Mile,Drama,2002,2002.8551912568305
9476,117487473,36.670398999999996,65000000,A Knight's Tale,Adventure,2001,2001.363387978142
745,672806292,73.085576,40000000,The Sixth Sense,Mystery,1999,1999.5997267759562
49527,46221189,34.041407,42000000,Man on a Ledge,Action,2012,2012.035519125683
73937,7448385,9.419725999999999,41000000,The Big Year,Comedy,2011,2011.785519125683
1885,90815558,28.456571999999998,8000000,The Karate Kid,Drama,1984,1984.4767759562842
168672,251171807,49.664128000000005,40000000,American Hustle,Drama,2013,2013.9494535519127
18240,317375031,36.238968,40000000,The Proposal,Comedy,2009,2009.4193989071039
10398,177841558,19.439386,70000000,Double Jeopardy,Crime,1999,1999.7322404371585
165,332000000,43.345252,40000000,Back to the Future Part II,Adventure,1989,1989.8879781420765
240832,126546825,115.241998,40000000,Lucy,Action,2014,2014.5382513661202
216015,571006128,98.755657,40000000,Fifty Shades of Grey,Drama,2015,2015.113387978142
12279,197011982,21.998734,38000000,Spy Kids 3-D: Game Over,Action,2003,2003.568306010929
1645,152266007,25.219804999999997,40000000,A Time to Kill,Crime,1996,1996.5655737704917
11007,190212113,26.516624,40000000,Cheaper by the Dozen,Comedy,2003,2003.9822404371585
193756,149295601,37.084384,40000000,Lone Survivor,Action,2013,2013.9822404371585
11287,107458785,21.661027999999998,40000000,A League of Their Own,Comedy,1992,1992.5027322404371
259693,320170008,68.794673,40000000,The Conjuring 2,Horror,2016,2016.3688524590164
37799,224920315,69.27821999999999,40000000,The Social Network,Drama,2010,2010.7486338797814
10184,177259441,26.253357,40000000,He's Just Not That Into You,Comedy,2009,2009.0997267759562
4257,178262620,32.549282,45000000,Scary Movie 4,Comedy,2006,2006.285519125683
4234,161834276,24.992057,40000000,Scream 3,Horror,2000,2000.0915300546446
196,244527583,45.769562,40000000,Back to the Future Part III,Adventure,1990,1990.4016393442623
257091,111811453,36.301202,40000000,Get Hard,Comedy,2015,2015.237704918033
6114,215862692,45.022964,40000000,Dracula,Romance,1992,1992.8688524590164
24803,129540499,22.853006,40000000,Julie & Julia,Romance,2009,2009.5997267759562
109410,95020213,31.884559000000003,40000000,42,Drama,2013,2013.282786885246
1213,128798265,31.385257,40000000,The Talented Mr. Ripley,Thriller,1999,1999.9849726775958
100042,169837010,67.767785,40000000,Dumb and Dumber To,Comedy,2014,2014.8661202185792
9036,120455994,24.287306,40000000,Eight Below,Adventure,2006,2006.1297814207649
257211,194564672,53.114573,35000000,The Intern,Comedy,2015,2015.7322404371585
323675,124827316,25.136082000000002,40000000,Ride Along 2,Action,2016,2016.0382513661202
9361,75505856,37.776565999999995,40000000,The Last of the Mohicans,Action,1992,1992.7349726775958
1677,124731534,21.743320999999998,40000000,Ray,Drama,2004,2004.8292349726776
187,158733820,66.003433,40000000,Sin City,Action,2005,2005.2527322404371
7461,151161491,24.862767,40000000,Vantage Point,Drama,2008,2008.0860655737704
16538,91636986,25.391899,41000000,"I Love You, Man",Comedy,2009,2009.22131147541
9889,141069860,29.854772999999998,40000000,Shallow Hal,Comedy,2001,2001.8360655737704
820,205405498,26.82041,40000000,JFK,Drama,1991,1991.97131147541
11565,138259062,17.612920000000003,40000000,Big Momma's House 2,Comedy,2006,2006.0710382513662
6073,147845033,21.021809,57000000,The Mexican,Action,2001,2001.1693989071039
16996,136267476,52.571674,20000000,17 Again,Comedy,2009,2009.1967213114756
193610,196781193,34.519636,40000000,The Other Woman,Comedy,2014,2014.2937158469945
19912,186167139,32.478077,40000000,The Final Destination,Horror,2009,2009.6543715846994
296098,165478348,48.445978000000004,40000000,Bridge of Spies,Thriller,2015,2015.7909836065573
8007,91753202,24.012985999999998,40000000,Behind Enemy Lines,Action,2001,2001.8797814207649
32823,90029656,17.869443,40000000,Get Him to the Greek,Comedy,2010,2010.4275956284155
